PlayerID,StartingSR,CurrentSR,Games Played,Games Lost,Games Won
999,2218,2218,0,0,0
1000,3670,3670,0,0,0
1001,1626,1626,0,0,0
1002,2235,2235,0,0,0
1003,1966,1966,0,0,0
1004,2913,2913,0,0,0
1005,2179,2179,0,0,0
1006,3021,3021,0,0,0
1007,2609,2609,0,0,0
1008,2554,2554,0,0,0
1009,1594,1594,0,0,0
1010,1188,1188,0,0,0
1011,1903,1903,0,0,0
1012,3289,3289,0,0,0
1013,2922,2922,0,0,0
1014,1595,1595,0,0,0
1015,2374,2374,0,0,0
1016,2014,2014,0,0,0
1017,2937,2937,0,0,0
1018,2640,2640,0,0,0
1019,3212,3212,0,0,0
1020,2630,2630,0,0,0
1021,2110,2110,0,0,0
1022,2788,2788,0,0,0
1023,3134,3134,0,0,0
1024,2794,2794,0,0,0
1025,2612,2612,0,0,0
1026,2938,2938,0,0,0
1027,2098,2098,0,0,0
1028,3654,3654,0,0,0
1029,3644,3644,0,0,0
1030,2783,2783,0,0,0
1031,2379,2379,0,0,0
1032,2526,2526,0,0,0
1033,2255,2255,0,0,0
1034,1793,1793,0,0,0
1035,1475,1475,0,0,0
1036,1451,1451,0,0,0
1037,2929,2929,0,0,0
1038,569,569,0,0,0
1039,3154,3154,0,0,0
1040,2570,2570,0,0,0
1041,2731,2731,0,0,0
1042,2138,2138,0,0,0
1043,326,326,0,0,0
1044,3073,3073,0,0,0
1045,2481,2481,0,0,0
1046,2107,2107,0,0,0
1047,1721,1721,0,0,0
1048,1294,1294,0,0,0
1049,1621,1621,0,0,0
1050,2848,2848,0,0,0
1051,2447,2447,0,0,0
1052,3366,3366,0,0,0
1053,2346,2346,0,0,0
1054,2382,2382,0,0,0
1055,2931,2931,0,0,0
1056,2324,2324,0,0,0
1057,2050,2050,0,0,0
1058,1739,1739,0,0,0
1059,1921,1921,0,0,0
1060,2410,2410,0,0,0
1061,4502,4502,0,0,0
1062,1913,1913,0,0,0
1063,2606,2606,0,0,0
1064,3171,3171,0,0,0
1065,2755,2755,0,0,0
1066,1114,1114,0,0,0
1067,2568,2568,0,0,0
1068,2749,2749,0,0,0
1069,3138,3138,0,0,0
1070,2157,2157,0,0,0
1071,1677,1677,0,0,0
1072,2399,2399,0,0,0
1073,2850,2850,0,0,0
1074,1408,1408,0,0,0
1075,3203,3203,0,0,0
1076,2841,2841,0,0,0
1077,2477,2477,0,0,0
1078,2045,2045,0,0,0
1079,3818,3818,0,0,0
1080,2225,2225,0,0,0
1081,1653,1653,0,0,0
1082,3316,3316,0,0,0
1083,4481,4481,0,0,0
1084,983,983,0,0,0
1085,1777,1777,0,0,0
1086,986,986,0,0,0
1087,1506,1506,0,0,0
1088,2834,2834,0,0,0
1089,1950,1950,0,0,0
1090,3397,3397,0,0,0
1091,2260,2260,0,0,0
1092,3386,3386,0,0,0
1093,2499,2499,0,0,0
1094,3562,3562,0,0,0
1095,2254,2254,0,0,0
1096,2917,2917,0,0,0
1097,1979,1979,0,0,0
1098,1729,1729,0,0,0
1099,2856,2856,0,0,0
1100,2316,2316,0,0,0
1101,3331,3331,0,0,0
1102,1466,1466,0,0,0
1103,2249,2249,0,0,0
1104,1933,1933,0,0,0
1105,2176,2176,0,0,0
1106,2729,2729,0,0,0
1107,1751,1751,0,0,0
1108,1761,1761,0,0,0
1109,2583,2583,0,0,0
1110,1194,1194,0,0,0
1111,1053,1053,0,0,0
1112,2731,2731,0,0,0
1113,2036,2036,0,0,0
1114,1731,1731,0,0,0
1115,3456,3456,0,0,0
1116,2795,2795,0,0,0
1117,2009,2009,0,0,0
1118,3624,3624,0,0,0
1119,2382,2382,0,0,0
1120,2383,2383,0,0,0
1121,2440,2440,0,0,0
1122,1221,1221,0,0,0
1123,3514,3514,0,0,0
1124,2716,2716,0,0,0
1125,3034,3034,0,0,0
1126,248,248,0,0,0
1127,2621,2621,0,0,0
1128,3278,3278,0,0,0
1129,1409,1409,0,0,0
1130,1666,1666,0,0,0
1131,2746,2746,0,0,0
1132,2722,2722,0,0,0
1133,890,890,0,0,0
1134,1797,1797,0,0,0
1135,3820,3820,0,0,0
1136,1846,1846,0,0,0
1137,3274,3274,0,0,0
1138,2584,2584,0,0,0
1139,1305,1305,0,0,0
1140,2509,2509,0,0,0
1141,2279,2279,0,0,0
1142,3459,3459,0,0,0
1143,3549,3549,0,0,0
1144,1984,1984,0,0,0
1145,3390,3390,0,0,0
1146,1026,1026,0,0,0
1147,3347,3347,0,0,0
1148,3303,3303,0,0,0
1149,3787,3787,0,0,0
1150,3204,3204,0,0,0
1151,2893,2893,0,0,0
1152,3257,3257,0,0,0
1153,1916,1916,0,0,0
1154,3035,3035,0,0,0
1155,2459,2459,0,0,0
1156,2234,2234,0,0,0
1157,2307,2307,0,0,0
1158,1529,1529,0,0,0
1159,3049,3049,0,0,0
1160,2631,2631,0,0,0
1161,3677,3677,0,0,0
1162,3702,3702,0,0,0
1163,1376,1376,0,0,0
1164,2337,2337,0,0,0
1165,1816,1816,0,0,0
1166,2501,2501,0,0,0
1167,2945,2945,0,0,0
1168,1487,1487,0,0,0
1169,2871,2871,0,0,0
1170,3080,3080,0,0,0
1171,3688,3688,0,0,0
1172,2826,2826,0,0,0
1173,2550,2550,0,0,0
1174,1553,1553,0,0,0
1175,1876,1876,0,0,0
1176,2257,2257,0,0,0
1177,2840,2840,0,0,0
1178,1132,1132,0,0,0
1179,2431,2431,0,0,0
1180,1608,1608,0,0,0
1181,2532,2532,0,0,0
1182,1684,1684,0,0,0
1183,2078,2078,0,0,0
1184,3404,3404,0,0,0
1185,2867,2867,0,0,0
1186,1840,1840,0,0,0
1187,2683,2683,0,0,0
1188,2731,2731,0,0,0
1189,1851,1851,0,0,0
1190,2586,2586,0,0,0
1191,2343,2343,0,0,0
1192,2364,2364,0,0,0
1193,1975,1975,0,0,0
1194,2568,2568,0,0,0
1195,3528,3528,0,0,0
1196,2583,2583,0,0,0
1197,2227,2227,0,0,0
1198,2644,2644,0,0,0
1199,1458,1458,0,0,0
1200,2235,2235,0,0,0
1201,2079,2079,0,0,0
1202,3038,3038,0,0,0
1203,2750,2750,0,0,0
1204,1641,1641,0,0,0
1205,2736,2736,0,0,0
1206,2946,2946,0,0,0
1207,1262,1262,0,0,0
1208,1486,1486,0,0,0
1209,1896,1896,0,0,0
1210,1953,1953,0,0,0
1211,2527,2527,0,0,0
1212,2173,2173,0,0,0
1213,1655,1655,0,0,0
1214,2681,2681,0,0,0
1215,2273,2273,0,0,0
1216,1661,1661,0,0,0
1217,2657,2657,0,0,0
1218,2183,2183,0,0,0
1219,2380,2380,0,0,0
1220,3600,3600,0,0,0
1221,2295,2295,0,0,0
1222,1863,1863,0,0,0
1223,1200,1200,0,0,0
1224,1492,1492,0,0,0
1225,2430,2430,0,0,0
1226,1939,1939,0,0,0
1227,2010,2010,0,0,0
1228,2130,2130,0,0,0
1229,3007,3007,0,0,0
1230,2512,2512,0,0,0
1231,3858,3858,0,0,0
1232,2865,2865,0,0,0
1233,2130,2130,0,0,0
1234,1888,1888,0,0,0
1235,1250,1250,0,0,0
1236,1991,1991,0,0,0
1237,1195,1195,0,0,0
1238,2717,2717,0,0,0
1239,1797,1797,0,0,0
1240,4389,4389,0,0,0
1241,2423,2423,0,0,0
1242,3048,3048,0,0,0
1243,3320,3320,0,0,0
1244,1318,1318,0,0,0
1245,3551,3551,0,0,0
1246,2101,2101,0,0,0
1247,2454,2454,0,0,0
1248,3307,3307,0,0,0
1249,3124,3124,0,0,0
1250,2445,2445,0,0,0
1251,2316,2316,0,0,0
1252,2476,2476,0,0,0
1253,3100,3100,0,0,0
1254,2836,2836,0,0,0
1255,2230,2230,0,0,0
1256,2614,2614,0,0,0
1257,2812,2812,0,0,0
1258,979,979,0,0,0
1259,2080,2080,0,0,0
1260,1605,1605,0,0,0
1261,2717,2717,0,0,0
1262,1684,1684,0,0,0
1263,749,749,0,0,0
1264,2175,2175,0,0,0
1265,2885,2885,0,0,0
1266,1423,1423,0,0,0
1267,499,499,0,0,0
1268,4984,4984,0,0,0
1269,2185,2185,0,0,0
1270,2199,2199,0,0,0
1271,2927,2927,0,0,0
1272,1885,1885,0,0,0
1273,1496,1496,0,0,0
1274,1484,1484,0,0,0
1275,1969,1969,0,0,0
1276,2540,2540,0,0,0
1277,2951,2951,0,0,0
1278,2156,2156,0,0,0
1279,1601,1601,0,0,0
1280,1048,1048,0,0,0
1281,2854,2854,0,0,0
1282,2835,2835,0,0,0
1283,2039,2039,0,0,0
1284,1305,1305,0,0,0
1285,1859,1859,0,0,0
1286,2323,2323,0,0,0
1287,2726,2726,0,0,0
1288,2041,2041,0,0,0
1289,3823,3823,0,0,0
1290,2245,2245,0,0,0
1291,2085,2085,0,0,0
1292,62,62,0,0,0
1293,1609,1609,0,0,0
1294,2852,2852,0,0,0
1295,1979,1979,0,0,0
1296,2455,2455,0,0,0
1297,2180,2180,0,0,0
1298,2849,2849,0,0,0
1299,2163,2163,0,0,0
1300,3411,3411,0,0,0
1301,1355,1355,0,0,0
1302,2595,2595,0,0,0
1303,1809,1809,0,0,0
1304,1729,1729,0,0,0
1305,2600,2600,0,0,0
1306,3343,3343,0,0,0
1307,2148,2148,0,0,0
1308,1933,1933,0,0,0
1309,1400,1400,0,0,0
1310,1492,1492,0,0,0
1311,2724,2724,0,0,0
1312,2311,2311,0,0,0
1313,1684,1684,0,0,0
1314,1661,1661,0,0,0
1315,3609,3609,0,0,0
1316,2614,2614,0,0,0
1317,2307,2307,0,0,0
1318,3310,3310,0,0,0
1319,2403,2403,0,0,0
1320,2497,2497,0,0,0
1321,2675,2675,0,0,0
1322,2535,2535,0,0,0
1323,2277,2277,0,0,0
1324,2520,2520,0,0,0
1325,3083,3083,0,0,0
1326,1148,1148,0,0,0
1327,2911,2911,0,0,0
1328,2510,2510,0,0,0
1329,3055,3055,0,0,0
1330,1467,1467,0,0,0
1331,945,945,0,0,0
1332,1852,1852,0,0,0
1333,1946,1946,0,0,0
1334,2389,2389,0,0,0
1335,2536,2536,0,0,0
1336,695,695,0,0,0
1337,1950,1950,0,0,0
1338,1825,1825,0,0,0
1339,2538,2538,0,0,0
1340,3160,3160,0,0,0
1341,2122,2122,0,0,0
1342,2584,2584,0,0,0
1343,1740,1740,0,0,0
1344,3003,3003,0,0,0
1345,3212,3212,0,0,0
1346,1971,1971,0,0,0
1347,3041,3041,0,0,0
1348,1863,1863,0,0,0
1349,2753,2753,0,0,0
1350,1441,1441,0,0,0
1351,1215,1215,0,0,0
1352,2162,2162,0,0,0
1353,2675,2675,0,0,0
1354,2678,2678,0,0,0
1355,1511,1511,0,0,0
1356,2464,2464,0,0,0
1357,2853,2853,0,0,0
1358,3301,3301,0,0,0
1359,1639,1639,0,0,0
1360,1868,1868,0,0,0
1361,2762,2762,0,0,0
1362,1999,1999,0,0,0
1363,3269,3269,0,0,0
1364,2254,2254,0,0,0
1365,2293,2293,0,0,0
1366,1810,1810,0,0,0
1367,2047,2047,0,0,0
1368,2784,2784,0,0,0
1369,2924,2924,0,0,0
1370,911,911,0,0,0
1371,2012,2012,0,0,0
1372,3180,3180,0,0,0
1373,2934,2934,0,0,0
1374,2171,2171,0,0,0
1375,2674,2674,0,0,0
1376,2717,2717,0,0,0
1377,2293,2293,0,0,0
1378,2413,2413,0,0,0
1379,3119,3119,0,0,0
1380,2282,2282,0,0,0
1381,1600,1600,0,0,0
1382,1947,1947,0,0,0
1383,1294,1294,0,0,0
1384,3601,3601,0,0,0
1385,2442,2442,0,0,0
1386,1732,1732,0,0,0
1387,2690,2690,0,0,0
1388,1414,1414,0,0,0
1389,2783,2783,0,0,0
1390,3472,3472,0,0,0
1391,1762,1762,0,0,0
1392,399,399,0,0,0
1393,2622,2622,0,0,0
1394,3130,3130,0,0,0
1395,2373,2373,0,0,0
1396,2274,2274,0,0,0
1397,3174,3174,0,0,0
1398,1866,1866,0,0,0
1399,1516,1516,0,0,0
1400,3013,3013,0,0,0
1401,1363,1363,0,0,0
1402,2338,2338,0,0,0
1403,1835,1835,0,0,0
1404,1790,1790,0,0,0
1405,3818,3818,0,0,0
1406,2052,2052,0,0,0
1407,3127,3127,0,0,0
1408,2018,2018,0,0,0
1409,3200,3200,0,0,0
1410,2632,2632,0,0,0
1411,1543,1543,0,0,0
1412,2121,2121,0,0,0
1413,1721,1721,0,0,0
1414,3111,3111,0,0,0
1415,2033,2033,0,0,0
1416,2322,2322,0,0,0
1417,2523,2523,0,0,0
1418,2476,2476,0,0,0
1419,2708,2708,0,0,0
1420,1124,1124,0,0,0
1421,780,780,0,0,0
1422,2814,2814,0,0,0
1423,3051,3051,0,0,0
1424,2399,2399,0,0,0
1425,2864,2864,0,0,0
1426,2022,2022,0,0,0
1427,2714,2714,0,0,0
1428,3279,3279,0,0,0
1429,2176,2176,0,0,0
1430,2449,2449,0,0,0
1431,2197,2197,0,0,0
1432,1058,1058,0,0,0
1433,3080,3080,0,0,0
1434,1843,1843,0,0,0
1435,3198,3198,0,0,0
1436,2068,2068,0,0,0
1437,3040,3040,0,0,0
1438,1788,1788,0,0,0
1439,2829,2829,0,0,0
1440,1394,1394,0,0,0
1441,2938,2938,0,0,0
1442,2172,2172,0,0,0
1443,1756,1756,0,0,0
1444,2984,2984,0,0,0
1445,1525,1525,0,0,0
1446,2857,2857,0,0,0
1447,2551,2551,0,0,0
1448,1713,1713,0,0,0
1449,3128,3128,0,0,0
1450,2843,2843,0,0,0
1451,1191,1191,0,0,0
1452,2155,2155,0,0,0
1453,3421,3421,0,0,0
1454,2958,2958,0,0,0
1455,1784,1784,0,0,0
1456,2768,2768,0,0,0
1457,1571,1571,0,0,0
1458,2823,2823,0,0,0
1459,1961,1961,0,0,0
1460,1676,1676,0,0,0
1461,2918,2918,0,0,0
1462,1417,1417,0,0,0
1463,2441,2441,0,0,0
1464,1969,1969,0,0,0
1465,1256,1256,0,0,0
1466,1114,1114,0,0,0
1467,2251,2251,0,0,0
1468,2116,2116,0,0,0
1469,2395,2395,0,0,0
1470,1603,1603,0,0,0
1471,2976,2976,0,0,0
1472,2666,2666,0,0,0
1473,1417,1417,0,0,0
1474,2032,2032,0,0,0
1475,3306,3306,0,0,0
1476,2895,2895,0,0,0
1477,2478,2478,0,0,0
1478,2701,2701,0,0,0
1479,2324,2324,0,0,0
1480,1672,1672,0,0,0
1481,1606,1606,0,0,0
1482,2576,2576,0,0,0
1483,3307,3307,0,0,0
1484,2453,2453,0,0,0
1485,2142,2142,0,0,0
1486,2954,2954,0,0,0
1487,2268,2268,0,0,0
1488,2684,2684,0,0,0
1489,2924,2924,0,0,0
1490,2642,2642,0,0,0
1491,1626,1626,0,0,0
1492,2427,2427,0,0,0
1493,2703,2703,0,0,0
1494,1542,1542,0,0,0
1495,3263,3263,0,0,0
1496,2038,2038,0,0,0
1497,2904,2904,0,0,0
1498,3556,3556,0,0,0
1499,939,939,0,0,0
1500,3272,3272,0,0,0
1501,3461,3461,0,0,0
1502,2316,2316,0,0,0
1503,2240,2240,0,0,0
1504,2985,2985,0,0,0
1505,2816,2816,0,0,0
1506,1909,1909,0,0,0
1507,3443,3443,0,0,0
1508,2710,2710,0,0,0
1509,2697,2697,0,0,0
1510,666,666,0,0,0
1511,2841,2841,0,0,0
1512,1955,1955,0,0,0
1513,1801,1801,0,0,0
1514,2515,2515,0,0,0
1515,2563,2563,0,0,0
1516,1504,1504,0,0,0
1517,2170,2170,0,0,0
1518,2649,2649,0,0,0
1519,2490,2490,0,0,0
1520,1883,1883,0,0,0
1521,2047,2047,0,0,0
1522,3105,3105,0,0,0
1523,3225,3225,0,0,0
1524,1614,1614,0,0,0
1525,2376,2376,0,0,0
1526,1907,1907,0,0,0
1527,2662,2662,0,0,0
1528,2881,2881,0,0,0
1529,2211,2211,0,0,0
1530,3507,3507,0,0,0
1531,2367,2367,0,0,0
1532,1794,1794,0,0,0
1533,2206,2206,0,0,0
1534,3329,3329,0,0,0
1535,2308,2308,0,0,0
1536,2405,2405,0,0,0
1537,2753,2753,0,0,0
1538,1567,1567,0,0,0
1539,2010,2010,0,0,0
1540,2690,2690,0,0,0
1541,3576,3576,0,0,0
1542,1812,1812,0,0,0
1543,3198,3198,0,0,0
1544,2188,2188,0,0,0
1545,3202,3202,0,0,0
1546,2108,2108,0,0,0
1547,1150,1150,0,0,0
1548,2464,2464,0,0,0
1549,2472,2472,0,0,0
1550,2935,2935,0,0,0
1551,1514,1514,0,0,0
1552,2349,2349,0,0,0
1553,3401,3401,0,0,0
1554,2837,2837,0,0,0
1555,2448,2448,0,0,0
1556,2694,2694,0,0,0
1557,1337,1337,0,0,0
1558,2171,2171,0,0,0
1559,1871,1871,0,0,0
1560,1448,1448,0,0,0
1561,2386,2386,0,0,0
1562,1349,1349,0,0,0
1563,1681,1681,0,0,0
1564,1983,1983,0,0,0
1565,1931,1931,0,0,0
1566,2595,2595,0,0,0
1567,2264,2264,0,0,0
1568,2162,2162,0,0,0
1569,2897,2897,0,0,0
1570,3048,3048,0,0,0
1571,2321,2321,0,0,0
1572,2337,2337,0,0,0
1573,2738,2738,0,0,0
1574,1601,1601,0,0,0
1575,2163,2163,0,0,0
1576,1527,1527,0,0,0
1577,3007,3007,0,0,0
1578,2503,2503,0,0,0
1579,2136,2136,0,0,0
1580,2361,2361,0,0,0
1581,2065,2065,0,0,0
1582,2495,2495,0,0,0
1583,3011,3011,0,0,0
1584,2036,2036,0,0,0
1585,1547,1547,0,0,0
1586,3587,3587,0,0,0
1587,2377,2377,0,0,0
1588,2913,2913,0,0,0
1589,3852,3852,0,0,0
1590,2688,2688,0,0,0
1591,1546,1546,0,0,0
1592,2603,2603,0,0,0
1593,2209,2209,0,0,0
1594,1705,1705,0,0,0
1595,2037,2037,0,0,0
1596,1082,1082,0,0,0
1597,2399,2399,0,0,0
1598,1630,1630,0,0,0
1599,823,823,0,0,0
1600,1443,1443,0,0,0
1601,1702,1702,0,0,0
1602,2979,2979,0,0,0
1603,2635,2635,0,0,0
1604,987,987,0,0,0
1605,2184,2184,0,0,0
1606,2634,2634,0,0,0
1607,2758,2758,0,0,0
1608,1112,1112,0,0,0
1609,3036,3036,0,0,0
1610,1555,1555,0,0,0
1611,1131,1131,0,0,0
1612,898,898,0,0,0
1613,2339,2339,0,0,0
1614,2582,2582,0,0,0
1615,2215,2215,0,0,0
1616,2713,2713,0,0,0
1617,2122,2122,0,0,0
1618,1922,1922,0,0,0
1619,1199,1199,0,0,0
1620,3147,3147,0,0,0
1621,1513,1513,0,0,0
1622,2304,2304,0,0,0
1623,3044,3044,0,0,0
1624,2535,2535,0,0,0
1625,2563,2563,0,0,0
1626,2532,2532,0,0,0
1627,2289,2289,0,0,0
1628,1110,1110,0,0,0
1629,2851,2851,0,0,0
1630,3666,3666,0,0,0
1631,4801,4801,0,0,0
1632,2899,2899,0,0,0
1633,2407,2407,0,0,0
1634,1302,1302,0,0,0
1635,2492,2492,0,0,0
1636,2336,2336,0,0,0
1637,2095,2095,0,0,0
1638,1809,1809,0,0,0
1639,1676,1676,0,0,0
1640,2323,2323,0,0,0
1641,3478,3478,0,0,0
1642,2915,2915,0,0,0
1643,1740,1740,0,0,0
1644,1929,1929,0,0,0
1645,2720,2720,0,0,0
1646,1239,1239,0,0,0
1647,3392,3392,0,0,0
1648,3511,3511,0,0,0
1649,3485,3485,0,0,0
1650,4179,4179,0,0,0
1651,2524,2524,0,0,0
1652,3533,3533,0,0,0
1653,1424,1424,0,0,0
1654,2421,2421,0,0,0
1655,2316,2316,0,0,0
1656,2647,2647,0,0,0
1657,2671,2671,0,0,0
1658,2757,2757,0,0,0
1659,1795,1795,0,0,0
1660,1457,1457,0,0,0
1661,1498,1498,0,0,0
1662,3252,3252,0,0,0
1663,2678,2678,0,0,0
1664,3129,3129,0,0,0
1665,2973,2973,0,0,0
1666,2385,2385,0,0,0
1667,3221,3221,0,0,0
1668,2816,2816,0,0,0
1669,1768,1768,0,0,0
1670,1977,1977,0,0,0
1671,1003,1003,0,0,0
1672,655,655,0,0,0
1673,2493,2493,0,0,0
1674,2496,2496,0,0,0
1675,4288,4288,0,0,0
1676,2250,2250,0,0,0
1677,2192,2192,0,0,0
1678,2774,2774,0,0,0
1679,2088,2088,0,0,0
1680,3093,3093,0,0,0
1681,2376,2376,0,0,0
1682,2094,2094,0,0,0
1683,2339,2339,0,0,0
1684,3050,3050,0,0,0
1685,2370,2370,0,0,0
1686,2499,2499,0,0,0
1687,1909,1909,0,0,0
1688,3206,3206,0,0,0
1689,2742,2742,0,0,0
1690,2559,2559,0,0,0
1691,1632,1632,0,0,0
1692,2854,2854,0,0,0
1693,2235,2235,0,0,0
1694,2037,2037,0,0,0
1695,1161,1161,0,0,0
1696,3005,3005,0,0,0
1697,1767,1767,0,0,0
1698,2743,2743,0,0,0
1699,3717,3717,0,0,0
1700,2217,2217,0,0,0
1701,3031,3031,0,0,0
1702,2031,2031,0,0,0
1703,2857,2857,0,0,0
1704,967,967,0,0,0
1705,3357,3357,0,0,0
1706,2132,2132,0,0,0
1707,3236,3236,0,0,0
1708,1514,1514,0,0,0
1709,1844,1844,0,0,0
1710,3315,3315,0,0,0
1711,2912,2912,0,0,0
1712,2569,2569,0,0,0
1713,2742,2742,0,0,0
1714,2106,2106,0,0,0
1715,2518,2518,0,0,0
1716,2427,2427,0,0,0
1717,1632,1632,0,0,0
1718,2087,2087,0,0,0
1719,2845,2845,0,0,0
1720,2044,2044,0,0,0
1721,2309,2309,0,0,0
1722,2656,2656,0,0,0
1723,2366,2366,0,0,0
1724,2236,2236,0,0,0
1725,2911,2911,0,0,0
1726,2735,2735,0,0,0
1727,3142,3142,0,0,0
1728,2992,2992,0,0,0
1729,2730,2730,0,0,0
1730,1702,1702,0,0,0
1731,1617,1617,0,0,0
1732,1805,1805,0,0,0
1733,1999,1999,0,0,0
1734,2383,2383,0,0,0
1735,3029,3029,0,0,0
1736,1063,1063,0,0,0
1737,2863,2863,0,0,0
1738,3083,3083,0,0,0
1739,2733,2733,0,0,0
1740,2354,2354,0,0,0
1741,2085,2085,0,0,0
1742,3354,3354,0,0,0
1743,2314,2314,0,0,0
1744,2079,2079,0,0,0
1745,2786,2786,0,0,0
1746,2267,2267,0,0,0
1747,2489,2489,0,0,0
1748,3206,3206,0,0,0
1749,3271,3271,0,0,0
1750,2747,2747,0,0,0
1751,3540,3540,0,0,0
1752,3510,3510,0,0,0
1753,3424,3424,0,0,0
1754,1662,1662,0,0,0
1755,3294,3294,0,0,0
1756,2810,2810,0,0,0
1757,2733,2733,0,0,0
1758,1933,1933,0,0,0
1759,2197,2197,0,0,0
1760,2705,2705,0,0,0
1761,1278,1278,0,0,0
1762,2314,2314,0,0,0
1763,1059,1059,0,0,0
1764,2449,2449,0,0,0
1765,2450,2450,0,0,0
1766,3160,3160,0,0,0
1767,2683,2683,0,0,0
1768,2416,2416,0,0,0
1769,2892,2892,0,0,0
1770,3131,3131,0,0,0
1771,3163,3163,0,0,0
1772,3122,3122,0,0,0
1773,3050,3050,0,0,0
1774,1619,1619,0,0,0
1775,1565,1565,0,0,0
1776,2925,2925,0,0,0
1777,4264,4264,0,0,0
1778,2972,2972,0,0,0
1779,1570,1570,0,0,0
1780,1762,1762,0,0,0
1781,1773,1773,0,0,0
1782,3330,3330,0,0,0
1783,3065,3065,0,0,0
1784,2677,2677,0,0,0
1785,3699,3699,0,0,0
1786,1907,1907,0,0,0
1787,1588,1588,0,0,0
1788,1725,1725,0,0,0
1789,1960,1960,0,0,0
1790,1697,1697,0,0,0
1791,2529,2529,0,0,0
1792,4176,4176,0,0,0
1793,1571,1571,0,0,0
1794,2164,2164,0,0,0
1795,1252,1252,0,0,0
1796,3127,3127,0,0,0
1797,2704,2704,0,0,0
1798,1839,1839,0,0,0
1799,1641,1641,0,0,0
1800,2028,2028,0,0,0
1801,2982,2982,0,0,0
1802,2238,2238,0,0,0
1803,2005,2005,0,0,0
1804,1460,1460,0,0,0
1805,1330,1330,0,0,0
1806,3621,3621,0,0,0
1807,2363,2363,0,0,0
1808,2060,2060,0,0,0
1809,2408,2408,0,0,0
1810,2855,2855,0,0,0
1811,1784,1784,0,0,0
1812,2747,2747,0,0,0
1813,2393,2393,0,0,0
1814,1016,1016,0,0,0
1815,1677,1677,0,0,0
1816,2018,2018,0,0,0
1817,2418,2418,0,0,0
1818,2366,2366,0,0,0
1819,1836,1836,0,0,0
1820,2311,2311,0,0,0
1821,2495,2495,0,0,0
1822,1979,1979,0,0,0
1823,1718,1718,0,0,0
1824,2959,2959,0,0,0
1825,2470,2470,0,0,0
1826,3019,3019,0,0,0
1827,982,982,0,0,0
1828,2177,2177,0,0,0
1829,2488,2488,0,0,0
1830,2099,2099,0,0,0
1831,1651,1651,0,0,0
1832,2393,2393,0,0,0
1833,2404,2404,0,0,0
1834,3290,3290,0,0,0
1835,363,363,0,0,0
1836,2310,2310,0,0,0
1837,1601,1601,0,0,0
1838,1312,1312,0,0,0
1839,2176,2176,0,0,0
1840,1075,1075,0,0,0
1841,2950,2950,0,0,0
1842,2437,2437,0,0,0
1843,2767,2767,0,0,0
1844,3319,3319,0,0,0
1845,2198,2198,0,0,0
1846,350,350,0,0,0
1847,2895,2895,0,0,0
1848,1586,1586,0,0,0
1849,2093,2093,0,0,0
1850,2642,2642,0,0,0
1851,2841,2841,0,0,0
1852,2208,2208,0,0,0
1853,3583,3583,0,0,0
1854,2577,2577,0,0,0
1855,1529,1529,0,0,0
1856,3218,3218,0,0,0
1857,2673,2673,0,0,0
1858,2507,2507,0,0,0
1859,2043,2043,0,0,0
1860,2136,2136,0,0,0
1861,3720,3720,0,0,0
1862,2914,2914,0,0,0
1863,3414,3414,0,0,0
1864,2973,2973,0,0,0
1865,751,751,0,0,0
1866,2179,2179,0,0,0
1867,1442,1442,0,0,0
1868,3271,3271,0,0,0
1869,4605,4605,0,0,0
1870,1811,1811,0,0,0
1871,2412,2412,0,0,0
1872,2104,2104,0,0,0
1873,4031,4031,0,0,0
1874,2928,2928,0,0,0
1875,3541,3541,0,0,0
1876,2027,2027,0,0,0
1877,2291,2291,0,0,0
1878,1782,1782,0,0,0
1879,1902,1902,0,0,0
1880,3159,3159,0,0,0
1881,1495,1495,0,0,0
1882,2102,2102,0,0,0
1883,2083,2083,0,0,0
1884,731,731,0,0,0
1885,3238,3238,0,0,0
1886,682,682,0,0,0
1887,1959,1959,0,0,0
1888,2196,2196,0,0,0
1889,3362,3362,0,0,0
1890,2984,2984,0,0,0
1891,1249,1249,0,0,0
1892,2493,2493,0,0,0
1893,1906,1906,0,0,0
1894,2648,2648,0,0,0
1895,2403,2403,0,0,0
1896,2487,2487,0,0,0
1897,2862,2862,0,0,0
1898,2804,2804,0,0,0
1899,1955,1955,0,0,0
1900,1659,1659,0,0,0
1901,2041,2041,0,0,0
1902,3289,3289,0,0,0
1903,2594,2594,0,0,0
1904,3555,3555,0,0,0
1905,2269,2269,0,0,0
1906,1681,1681,0,0,0
1907,2132,2132,0,0,0
1908,1716,1716,0,0,0
1909,2384,2384,0,0,0
1910,1919,1919,0,0,0
1911,1740,1740,0,0,0
1912,2492,2492,0,0,0
1913,3643,3643,0,0,0
1914,1896,1896,0,0,0
1915,2929,2929,0,0,0
1916,2698,2698,0,0,0
1917,2776,2776,0,0,0
1918,1518,1518,0,0,0
1919,2008,2008,0,0,0
1920,2950,2950,0,0,0
1921,2018,2018,0,0,0
1922,1978,1978,0,0,0
1923,3586,3586,0,0,0
1924,2979,2979,0,0,0
1925,3037,3037,0,0,0
1926,2117,2117,0,0,0
1927,2674,2674,0,0,0
1928,2001,2001,0,0,0
1929,2463,2463,0,0,0
1930,2635,2635,0,0,0
1931,1434,1434,0,0,0
1932,1700,1700,0,0,0
